precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,b,b1,b2,b3,c,d,e,f,g,"PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA USR PLUS-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","VOLOŞENIUC ŞTEFAN-CANDIDAT INDEPENDENT-voturi"
43,STRĂINĂTATE,MONTREUIL,122,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,STRĂINĂTATE,BREST,123,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",86,0,86,0,86,0,86,0,7000,6914,86,0,0,1,3,0,26,0,21,32,3,0
43,STRĂINĂTATE,"PANTIN 1",124,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",199,0,199,0,199,0,199,0,7000,6801,197,0,2,5,14,2,67,0,61,45,1,2
43,STRĂINĂTATE,"PANTIN 2",125,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",271,0,271,0,271,0,271,0,7000,6729,270,0,1,5,20,10,60,0,98,68,3,6
43,STRĂINĂTATE,RUEIL-MALMAISON,126,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",386,0,386,0,386,0,386,0,7000,6614,384,1,1,4,17,8,181,3,106,55,2,8
43,STRĂINĂTATE,"TRAPPES-EN-YVELINES 1",127,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",143,0,143,0,143,0,143,0,6999,6856,141,1,1,2,16,2,69,0,26,21,3,2
43,STRĂINĂTATE,"TRAPPES-EN-YVELINES 2",128,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",154,0,154,0,154,0,154,0,7000,6846,152,2,0,4,6,6,41,0,39,50,1,5
43,STRĂINĂTATE,"LE MANS",129,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",124,0,124,0,124,0,124,0,7000,6876,124,0,0,3,3,2,58,0,34,15,3,6
43,STRĂINĂTATE,BORDEAUX,130,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",394,0,394,0,394,0,394,0,10000,9606,393,0,1,7,20,13,126,1,77,141,4,4
43,STRĂINĂTATE,"MONDEVILLE (CAEN)",131,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",80,0,80,0,80,0,80,0,4800,4720,77,3,0,1,4,6,25,0,21,17,3,0
43,STRĂINĂTATE,SAINT-HERBLAIN,132,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",142,0,142,0,142,0,142,0,7000,6858,141,1,0,0,13,6,58,0,22,32,3,7
43,STRĂINĂTATE,"LILLE 1",133,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",172,0,172,0,172,0,172,0,10000,9828,168,3,1,4,6,12,64,0,20,52,1,9
43,STRĂINĂTATE,"LILLE 2",134,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",165,0,165,0,165,0,165,0,10000,9835,163,0,2,3,3,12,53,0,29,55,5,3
43,STRĂINĂTATE,LOUDEAC,135,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",341,0,341,0,341,0,341,0,7000,6659,333,7,1,2,15,12,67,6,61,157,8,5
43,STRĂINĂTATE,RENNES,136,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",108,0,108,0,108,0,108,0,7000,6892,105,1,2,3,4,3,36,0,24,30,2,3
43,STRĂINĂTATE,NANTES,137,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",203,0,203,0,203,0,203,0,7000,6797,194,7,2,5,11,3,64,0,40,61,3,7
43,STRĂINĂTATE,TROYES,139,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",84,0,84,0,84,0,84,0,7000,6916,83,1,0,0,5,1,41,0,15,15,3,3
43,STRĂINĂTATE,MONACO,140,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",121,0,121,0,121,0,121,0,5000,4879,112,9,0,2,13,6,38,2,26,18,4,3
43,STRĂINĂTATE,"MARSILIA 1",141,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",350,0,350,0,350,0,350,0,5000,4650,350,0,0,3,12,4,132,2,50,140,4,3
43,STRĂINĂTATE,"MARSILIA 2",142,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",109,0,109,0,109,0,109,0,5000,4891,106,3,0,0,1,1,40,0,30,29,4,1
43,STRĂINĂTATE,"NICE 1",143,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",152,0,152,0,152,0,152,0,5000,4848,150,2,0,4,8,4,47,1,32,47,2,5
43,STRĂINĂTATE,"NICE 2",144,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",488,0,488,0,488,0,488,0,5000,4512,487,1,0,10,27,20,202,2,88,124,7,7
43,STRĂINĂTATE,TOULOUSE,145,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",342,0,342,0,342,0,342,0,5000,4658,336,4,2,4,12,10,140,2,52,82,33,1
43,STRĂINĂTATE,BASTIA,146,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",95,0,95,0,95,0,95,0,4000,3905,94,1,0,2,1,3,21,1,16,50,0,0
43,STRĂINĂTATE,AJACCIO,147,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",144,0,144,0,144,0,144,0,4000,3856,141,2,1,4,6,9,20,1,18,74,4,5
43,STRĂINĂTATE,MONTPELLIER,148,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",176,0,176,0,176,0,176,0,5000,4824,174,2,0,2,6,4,69,0,24,62,3,4
43,STRĂINĂTATE,LYON,149,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",509,0,509,0,509,0,509,0,3600,3091,504,5,0,5,21,10,230,1,97,123,10,7
43,STRĂINĂTATE,ANNEMASSE,150,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",164,0,164,0,164,0,164,0,2600,2436,164,0,0,0,9,1,66,1,23,60,4,0
43,STRĂINĂTATE,CLERMONT-FERRAND,151,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",133,0,133,0,133,0,133,0,2600,2467,130,3,0,2,12,1,48,0,34,30,3,0
43,STRĂINĂTATE,DIJON,152,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",83,0,83,0,83,0,83,0,2600,2517,83,0,0,0,4,1,41,0,18,18,0,1
43,STRĂINĂTATE,"SAINT MARTIN D'HERES",153,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",199,0,199,0,199,0,199,0,2600,2401,195,4,0,5,5,5,80,0,32,55,5,8
43,STRĂINĂTATE,"STRASBOURG 1",154,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",263,0,263,0,263,0,263,0,2600,2337,262,1,0,2,20,9,129,3,56,33,6,4
43,STRĂINĂTATE,"STRASBOURG 2",155,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",271,0,271,0,271,0,271,0,2600,2329,266,3,2,2,16,12,128,4,57,38,2,7
43,STRĂINĂTATE,NANCY,156,FRANTA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",139,0,139,0,139,0,139,0,2400,2261,138,0,1,0,1,8,50,0,31,40,4,4
43,STRĂINĂTATE,TBILISI,157,GEORGIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",14,0,14,0,14,0,14,0,200,186,14,0,0,1,0,1,7,0,4,1,0,0
43,STRĂINĂTATE,"BERLIN 1",158,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",366,0,366,0,366,0,366,0,3000,2634,365,1,0,5,16,4,190,0,60,65,19,6
43,STRĂINĂTATE,"BERLIN 2",159,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",470,0,470,0,470,0,470,0,3000,2530,469,1,0,8,36,11,206,4,79,101,18,6
43,STRĂINĂTATE,"BERLIN 3",160,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",453,0,453,0,453,0,453,0,3000,2547,448,4,1,7,25,8,214,5,69,96,20,4
43,STRĂINĂTATE,HAMBURG,161,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",991,0,991,0,991,0,991,0,5000,4009,976,6,9,6,31,25,307,5,154,418,19,11
43,STRĂINĂTATE,BREMEN,162,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",444,0,444,0,444,0,444,0,3000,2556,442,2,0,3,22,10,127,5,91,162,6,16
43,STRĂINĂTATE,QUAKENBRUCK,163,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",606,0,606,0,606,0,606,0,4000,3394,599,4,3,7,14,15,105,9,84,353,5,7
43,STRĂINĂTATE,SOGEL,164,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",517,0,517,0,517,0,517,0,3200,2683,513,3,1,5,19,15,74,4,85,288,4,19
43,STRĂINĂTATE,LEIPZIG,165,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",475,0,475,0,475,0,475,0,3200,2725,469,3,3,5,25,12,110,9,58,239,8,3
43,STRĂINĂTATE,HANNOVER,166,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",748,0,748,0,748,0,748,0,3200,2452,746,1,1,9,56,16,214,7,152,271,14,7
43,STRĂINĂTATE,ERFURT,167,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",388,0,388,0,388,0,388,0,3000,2612,382,2,4,10,18,6,106,3,56,171,6,6
43,STRĂINĂTATE,"BONN 1",168,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",249,0,249,0,249,0,249,0,3000,2751,248,1,0,1,6,7,81,3,51,86,6,7
43,STRĂINĂTATE,"BONN 2",169,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",287,0,287,0,287,0,287,0,3000,2713,284,0,3,3,16,12,83,0,68,92,2,8
43,STRĂINĂTATE,"BONN 3",170,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",202,0,202,0,202,0,202,0,3000,2798,198,3,1,4,5,6,53,5,32,86,1,6
43,STRĂINĂTATE,KOLN,171,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",560,0,560,0,560,0,560,0,4000,3440,560,0,0,4,16,18,197,10,113,184,10,8
43,STRĂINĂTATE,BERGKAMEN,172,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",417,0,417,0,417,0,417,0,4000,3583,414,3,0,4,1,10,116,6,63,198,5,11
43,STRĂINĂTATE,BECKUM,173,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",555,0,555,0,555,0,555,0,3000,41,546,0,4,6,19,8,166,2,87,244,4,10
43,STRĂINĂTATE,DUSSELDORF,174,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",918,0,918,0,918,0,918,0,3000,2082,900,11,7,10,33,20,349,3,168,290,6,21
43,STRĂINĂTATE,SAARBRUCKEN,175,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",381,0,381,0,381,0,381,0,3000,2244,375,0,1,5,15,9,82,2,65,188,1,8
43,STRĂINĂTATE,TRIER,176,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",322,0,322,0,322,0,322,0,3000,2678,320,2,0,3,13,15,108,3,61,95,11,11
43,STRĂINĂTATE,"NEUSTADT AN DER WEINSTRAssE",177,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",283,0,283,0,283,0,283,0,2998,2714,281,1,1,4,11,7,74,1,59,117,3,5
43,STRĂINĂTATE,MAINZ,178,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",707,0,707,0,707,0,707,0,4000,3293,701,3,3,8,29,21,182,14,149,282,4,12
43,STRĂINĂTATE,"OFFENBACH AM MAIN 1",179,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",770,0,770,0,770,0,770,0,5500,4730,760,3,7,8,30,23,158,9,154,357,10,11
43,STRĂINĂTATE,"OFFENBACH AM MAIN 2",180,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",279,0,279,0,279,0,279,0,3000,2721,277,2,0,4,11,5,87,3,72,88,1,6
43,STRĂINĂTATE,"FRANKFURT AM MAIN",181,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",859,0,859,0,859,0,859,0,4000,3141,859,0,0,14,38,28,337,11,153,252,14,12
43,STRĂINĂTATE,HANAU,182,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",367,0,367,0,367,0,367,0,3000,2633,366,1,0,7,28,14,82,3,69,158,1,4
43,STRĂINĂTATE,GIEßEN,183,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",384,0,384,0,384,0,384,0,3000,2616,382,0,2,6,17,10,112,3,75,146,4,9
43,STRĂINĂTATE,"MÜNCHEN 1",184,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",294,0,294,0,294,0,294,0,3000,2706,290,4,0,6,7,9,120,1,79,62,6,0
43,STRĂINĂTATE,"MUNCHEN 2",185,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",337,0,337,0,337,0,337,0,3000,2663,336,0,1,7,8,5,169,4,72,64,2,5
43,STRĂINĂTATE,"MUNCHEN 3",186,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",637,0,637,0,637,0,637,0,3000,2363,633,4,0,8,17,16,274,12,149,142,10,5
43,STRĂINĂTATE,"MUNCHEN 4",187,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",337,0,337,0,337,0,337,0,2998,2661,335,2,0,2,11,7,125,6,101,81,1,1
43,STRĂINĂTATE,"MUNCHEN 5",188,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",569,0,569,0,569,0,569,0,3000,2431,563,6,0,8,18,14,253,7,137,112,7,7
43,STRĂINĂTATE,"NURNBERG 1",189,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",297,0,297,0,297,0,297,0,3000,2703,297,0,0,2,9,3,81,5,75,115,4,3
43,STRĂINĂTATE,"NURNBERG 2",190,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",308,0,308,0,308,0,308,0,3000,2692,306,2,0,7,12,9,94,10,64,100,4,6
43,STRĂINĂTATE,"NURNBERG 3",191,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",291,0,291,0,291,0,291,0,3000,2709,288,2,1,2,7,9,97,4,62,99,2,6
43,STRĂINĂTATE,"NURNBERG 4",192,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",326,0,326,0,326,0,326,0,3000,2674,324,1,1,7,16,6,119,5,66,98,3,4
43,STRĂINĂTATE,"NURNBERG 5",193,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",296,0,296,0,296,0,296,0,3000,2704,294,2,0,1,16,3,112,2,64,83,6,7
43,STRĂINĂTATE,AUGSBURG,194,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",655,0,655,0,655,0,655,0,3000,2345,650,5,0,13,20,10,203,9,141,235,7,12
43,STRĂINĂTATE,DONAUWORTH,195,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",258,0,258,0,258,0,258,0,3000,2742,257,0,1,5,3,7,83,0,59,89,2,9
43,STRĂINĂTATE,ERDING,196,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",305,0,305,0,305,0,305,0,3000,2695,301,3,1,5,9,7,88,5,52,124,4,7
43,STRĂINĂTATE,INGOLSTADT,197,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",638,0,638,0,638,0,638,0,3000,2362,636,2,0,11,20,11,217,8,175,173,12,9
43,STRĂINĂTATE,KONIGSBRUNN,198,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",266,0,266,0,266,0,266,0,3000,2734,264,1,1,3,6,5,110,3,68,63,2,4
43,STRĂINĂTATE,LANDSHUT,199,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",456,0,456,0,456,0,456,0,3000,2544,447,7,2,12,15,11,133,6,97,155,5,13
43,STRĂINĂTATE,"PULLING BEI FREISING",200,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",294,0,294,0,294,0,294,0,3000,2706,293,1,0,2,7,6,110,4,73,87,2,2
43,STRĂINĂTATE,STRAUBING,201,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",778,0,778,0,778,0,778,0,2998,2220,774,4,0,9,42,21,201,9,141,296,15,40
43,STRĂINĂTATE,"VILSHOFEN BEI PASSAU",202,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",362,0,362,0,362,0,362,0,3000,2638,358,4,0,5,27,7,98,7,49,156,3,6
43,STRĂINĂTATE,WÜRZBURG,203,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,STRĂINĂTATE,"STUTTGART 1",204,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,STRĂINĂTATE,"STUTTGART 2",205,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",365,0,365,0,365,0,365,0,4000,3635,359,6,0,9,12,5,134,9,60,122,2,6
43,STRĂINĂTATE,"STUTTGART 3",206,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",415,0,415,0,415,0,415,0,3997,3582,410,5,0,4,17,6,147,11,98,110,10,7
43,STRĂINĂTATE,"KARLSRUHE 1",207,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",658,0,658,0,658,0,658,0,4000,3342,650,7,1,4,16,20,192,10,137,246,7,18
43,STRĂINĂTATE,"KARLSRUHE 2",208,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",398,0,398,0,398,0,398,0,4000,3602,389,9,0,4,12,7,128,3,73,153,3,6
43,STRĂINĂTATE,"ULM 1",209,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",530,0,530,0,530,0,530,0,4000,3470,521,6,3,2,17,13,166,12,111,196,1,3
43,STRĂINĂTATE,"ULM 2",210,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",428,0,428,0,428,0,428,0,4000,3572,424,1,3,4,13,4,122,6,98,170,2,5
43,STRĂINĂTATE,FREIBURG,211,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",673,0,673,0,673,0,673,0,4000,3327,665,3,5,6,33,23,181,5,172,232,4,9
43,STRĂINĂTATE,HEILBRONN,212,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",930,0,930,0,930,0,930,0,4000,3070,922,4,4,11,23,23,248,20,196,380,9,12
43,STRĂINĂTATE,MANNHEIM,213,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",1120,0,1120,0,1120,0,1120,0,2996,1876,1109,8,3,15,27,26,344,12,209,428,15,33
43,STRĂINĂTATE,PFORZHEIM,214,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",540,0,540,0,540,0,540,0,2998,2458,535,4,1,13,13,17,116,16,114,223,5,18
43,STRĂINĂTATE,RAVENSBURG,215,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,STRĂINĂTATE,REUTLINGEN,216,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",612,0,612,0,612,0,612,0,3000,2388,608,3,1,10,34,11,177,1,157,198,8,12
43,STRĂINĂTATE,"SCHWABISCH HALL",217,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",595,0,595,0,595,0,595,0,3000,2405,594,1,0,7,22,18,130,9,143,249,7,9
43,STRĂINĂTATE,TROSSINGEN,218,GERMANIA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",874,0,874,0,874,0,874,0,3998,3124,870,4,0,19,71,17,237,10,200,294,3,19
43,STRĂINĂTATE,"ATENA 1",219,"REPUBLICA ELENA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",211,0,211,0,211,0,211,0,3000,2789,208,1,1,6,20,18,26,0,52,63,18,5
43,STRĂINĂTATE,"ATENA 2",220,"REPUBLICA ELENA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",145,0,145,0,145,0,145,0,3000,2855,145,0,0,10,10,11,33,0,39,36,4,2
43,STRĂINĂTATE,"ATENA 3",221,"REPUBLICA ELENA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",649,0,649,0,649,0,649,0,3000,2351,644,2,3,10,47,12,71,0,165,255,64,20
43,STRĂINĂTATE,LARISA,222,"REPUBLICA ELENA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",31,0,31,0,31,0,31,0,5200,5167,31,0,0,0,1,2,5,1,4,17,0,1
43,STRĂINĂTATE,PREVEZA,223,"REPUBLICA ELENA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",25,0,25,0,25,0,25,0,2600,2575,25,0,0,0,0,6,3,1,10,4,0,1
43,STRĂINĂTATE,SPARTA,224,"REPUBLICA ELENA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",144,0,144,0,144,0,144,0,2600,2456,143,1,0,5,3,16,28,1,54,34,1,1
43,STRĂINĂTATE,PATRA,225,"REPUBLICA ELENA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",35,0,35,0,35,0,35,0,2600,2565,35,0,0,1,1,3,7,0,18,3,2,0
43,STRĂINĂTATE,CHANIA/CRETA,226,"REPUBLICA ELENA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",95,0,95,0,95,0,95,0,2600,2505,95,0,0,3,2,4,15,1,43,22,3,2
43,STRĂINĂTATE,IRAKLIO/CRETA,227,"REPUBLICA ELENA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",73,0,73,0,73,0,73,0,2600,2527,73,0,0,0,1,6,19,0,20,23,2,2
43,STRĂINĂTATE,"SALONIC 1",228,"REPUBLICA ELENA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",25,0,25,0,25,0,25,0,1600,1575,24,1,0,2,0,5,4,1,5,4,3,0
43,STRĂINĂTATE,"SALONIC 2",229,"REPUBLICA ELENA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",23,0,23,0,23,0,23,0,1600,1577,21,0,2,3,3,4,3,0,3,4,1,0
43,STRĂINĂTATE,"NEW DELHI",230,"REPUBLICA INDIA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",20,0,20,0,20,0,20,0,200,180,19,1,0,0,1,0,8,0,7,2,1,0
43,STRĂINĂTATE,JAKARTA,231,"REPUBLICA INDONEZIA",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",10,0,10,0,10,0,10,0,400,390,10,0,0,0,3,0,3,1,3,0,0,0
43,STRĂINĂTATE,AMMAN,232,"REGATUL HASEMIT AL IORDANIEI",9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",67,0,67,0,67,0,67,0,400,333,67,0,0,5,5,9,19,0,22,3,3,1
43,STRĂINĂTATE,BAGDAD,233,IRAK,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",22,0,22,0,22,0,22,0,200,178,22,0,0,6,1,7,5,0,2,0,0,1
43,STRĂINĂTATE,ERBIL,234,IRAK,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",35,0,35,0,35,0,35,0,198,163,33,2,0,1,0,2,5,0,14,8,1,2
43,STRĂINĂTATE,TEHERAN,235,IRAN,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",20,0,20,0,20,0,20,0,200,180,20,0,0,1,1,2,13,0,3,0,0,0
43,STRĂINĂTATE,"DUBLIN 1",236,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",198,0,198,0,198,0,198,0,2000,1802,197,1,0,3,15,2,85,1,45,39,4,3
43,STRĂINĂTATE,"DUBLIN 2",237,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",257,0,257,0,257,0,257,0,2000,1743,257,0,0,5,16,4,107,2,58,60,1,4
43,STRĂINĂTATE,"DUBLIN 3",238,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",261,0,261,0,261,0,261,0,2000,1739,258,3,0,3,21,13,104,1,74,35,2,5
43,STRĂINĂTATE,"DUBLIN 4",239,IRLANDA,9999,1,PROV,PRCNCT,S,S_SV_D,"2020-12-07 09:50:02",283,0,283,0,283,0,283,0,2000,1717,280,0,3,3,25,7,125,0,56,55,0,9
